split,query_id,citation,present_as_text_reference,parent_count_global,parent_in_same_query_gold,same_query_gold_parents,sample_global_parents,status
train,train_0941,Art. 23 UWG,True,97,False,,1A.153/2004 07.09.2004 E. 4;1A.199/2005 09.11.2005 E. 3;1A.261/2004 25.01.2005 E. 4;1A.3/2006 06.02.2006 E. 5;1B_219/2016 E. A;1B_231/2013 E. 6.5;1B_235/2011 24.05.2011 E. 4;1B_235/2011 24.05.2011 E. C;1B_310/2012 22.08.2012 E. A;1B_677/2012 18.02.2013 E. A;1P.471/2004 04.01.2005 E. 2;1P.584/2006 22.12.2006 E. 9;1P.635/2005 07.02.2006 E. C;1P.757/2000 15.02.2001 E. A;4A_106/2009 01.10.2009 E. 6;4A_417/2009 26.03.2010 E. 3;4A_491/2022 E. 5.3;4A_507/2010 02.12.2010 E. 3;6B_1019/2017 E. 3.4;6B_106/2018 E. 2.4.1,has_parents_but_none_in_same_query_gold
train,train_0948,Art. 8 AVIG,True,138,False,,5P.445/2004 09.03.2005 E. 2;8C_1010/2009 02.06.2010 E. 3;8C_1010/2009 02.06.2010 E. 4;8C_1010/2009 02.06.2010 E. 6;8C_1013/2009 14.01.2010 E. 1;8C_108/2017 E. 3.2.1;8C_114/2020 E. 6.1.1;8C_162/2010 11.03.2011 E. A;8C_194/2021 E. A;8C_229/2015 E. 4;8C_26/2024 E. 7.5;8C_273/2019 E. 4;8C_273/2019 E. 5.3.3;8C_286/2009 05.11.2009 E. 5;8C_286/2009 05.11.2009 E. 9;8C_293/2009 23.10.2009 E. 3;8C_322/2017 E. 6;8C_345/2011 12.07.2011 E. 4;8C_350/2007 18.04.2008 E. 4;8C_363/2014 E. 4.2,has_parents_but_none_in_same_query_gold
train,train_0949,Art. 1 OR,True,203,False,,1C_402/2008 25.05.2009 E. 5;1C_613/2015 10.08.2016 E. 3.3;1P.299/2005 14.12.2005 E. 1;2C_109/2017 E. 3.1;2C_539/2023 E. 5.3.3;2C_689/2022 E. 6.4;2C_734/2016 20.10.2016 E. 4.4.3;2C_734/2016 20.10.2016 E. 4.5.5;2C_828/2013 E. 5.4;2C_828/2013 E. 5.5.4;2C_857/2014 E. 5.4;4A_109/2008 16.04.2008 E. 4;4A_115/2020 E. 5.4;4A_125/2017 E. 4.2;4A_126/2021 E. 3.4;4A_127/2013 E. 6;4A_131/2017 E. 4.1;4A_131/2024 E. 3;4A_131/2024 E. 3.3.2;4A_152/2009 29.06.2009 E. 4,has_parents_but_none_in_same_query_gold
train,train_0949,Art. 31 OR,True,85,False,,1P.303/2004 23.09.2004 E. 3;2A.650/2006 30.05.2007 E. 2;4A_106/2012 25.06.2012 E. 2;4A_112/2013 E. 3;4A_166/2021 E. 4.3.2;4A_203/2017 E. 1;4A_297/2019 E. 5.3;4A_306/2018 E. 5.3.2;4A_340/2011 13.09.2011 E. 3;4A_343/2009 05.01.2010 E. A;4A_35/2020 E. B;4A_393/2018 E. 2.4.4;4A_398/2018 25.02.2019 E. 4.1;4A_398/2018 25.02.2019 E. 5.3;4A_464/2019 E. 3.2;4A_507/2023 E. 6.1;4A_524/2012 18.04.2013 E. 4;4A_533/2013 E. 5;4A_56/2008 08.10.2009 E. 8;4A_562/2010 03.05.2011 E. 4,has_parents_but_none_in_same_query_gold
train,train_0949,Art. 20 OR,True,200,False,,2A.230/1999 02.02.2000 E. 5.-;2A.399/2002 31.03.2003 E. 3;2A.425/2000 20.07.2001 E. 2;2C_1069/2015 E. 3.2;2C_1069/2015 E. 3.3;2C_12/2016 16.08.2016 E. 2.2.2;2C_16/2008 16.05.2008 E. 5;2C_17/2008 16.05.2008 E. 6;2C_390/2016 06.11.2017 E. 5.3.3;2C_529/2022 E. 4.6;2C_71/2010 22.09.2010 E. 1;2D_14/2024 E. 6.2.1;2D_14/2024 E. 6.2.2;4A_101/2011 06.09.2011 E. 2;4A_106/2012 25.06.2012 E. 1;4A_109/2018 E. 3;4A_131/2017 E. 4.1;4A_133/2012 28.06.2012 E. 2;4A_155/2015 E. 3;4A_155/2015 E. 3.3,has_parents_but_none_in_same_query_gold
train,train_0949,Art. 158 StGB,True,250,False,,1A.101/2000 18.07.2000 E. 4;1A.105/2000 18.07.2000 E. 4;1A.109/2000 18.07.2000 E. 3;1A.110/2000 18.07.2000 E. 5;1A.125/2006 10.08.2006 E. 2;1A.153/2004 07.09.2004 E. 4;1A.153/2004 07.09.2004 E. A;1A.153/2004 07.09.2004 E. B;1A.161/2005 12.07.2005 E. 2;1A.175/2004 25.11.2004 E. 2;1A.178/2006 19.01.2007 E. 2;1A.188/2005 24.10.2005 E. 2;1A.194/2005 18.08.2005 E. 3;1A.197/2000 21.07.2000 E. 2;1A.197/2000 21.07.2000 E. I;1A.199/2004 07.01.2005 E. 7;1A.24/2004 11.08.2004 E. 7;1A.247/1999 24.01.2000 E. 3;1A.257/2003 28.01.2004 E. 6;1A.268/2005 17.11.2005 E. 5,has_parents_but_none_in_same_query_gold
train,train_0949,Art. 26 OR,True,33,False,,1A.64/2005 25.05.2005 E. 3;4A_106/2020 E. 5.3;4A_192/2016 E. 6.2;4A_29/2022 E. 2.1;4A_29/2022 E. 2.5;4A_29/2022 E. 2.6.2;4A_343/2009 05.01.2010 E. 3;4A_398/2018 25.02.2019 E. 4.2;4A_461/2016 E. 3.4;4A_461/2016 E. 4.2;4A_461/2016 E. 4.3.1;4A_525/2009 15.03.2010 E. 3;4A_533/2013 E. 4.4;4A_87/2018 E. 5.4;4A_92/2021 E. 3.1;4A_97/2016 E. 2.5;4C.12/2002 14.05.2002 E. 4;4C.248/2006 03.10.2006 E. 2;4C.250/2006 03.10.2006 E. 2;4C.352/2002 21.02.2003 E. 6,has_parents_but_none_in_same_query_gold
train,train_0949,Art. 28 OR,True,147,False,,1B_41/2011 24.03.2011 E. 2.2;1C_19/2010 17.09.2010 E. 3;1P.126/2005 27.04.2005 E. 3;1P.126/2005 27.04.2005 E. 4;1P.126/2005 27.04.2005 E. 8;1P.126/2005 27.04.2005 E. D;1P.36/2002 29.04.2002 E. 1;1P.385/2006 17.11.2006 E. 5;1P.584/2006 22.12.2006 E. A;2A.621/2005 30.01.2006 E. 1;2A.621/2005 30.01.2006 E. 4;2C_122/2018 E. 4.1;2C_20/2021 19.11.2021 E. 1.4.2;2C_465/2012 29.10.2012 E. 2;2C_978/2012 04.05.2013 E. 5.2.2;4A_106/2008 15.05.2008 E. 6;4A_106/2020 E. 2.3.5;4A_106/2020 E. B;4A_112/2013 E. 3;4A_112/2013 E. 3.5,has_parents_but_none_in_same_query_gold
train,train_0951,Art. 9 SVKG,False,0,False,,,no_parent_edges_found
train,train_0951,Art. 12 SVKG,False,0,False,,,no_parent_edges_found
train,train_0952,Art. 18m EBG,True,16,False,,1A.12/2006 05.01.2007 E. 6;1A.120/2006 12.02.2007 E. 2;1A.140/2003 18.03.2004 E. 2;1A.180/2006 09.08.2007 E. 2;1A.205/2000 25.04.2001 E. 4;1A.339/2005 08.05.2006 E. 2;1C_35/2023 E. 5.5;1C_450/2021 E. 5.5.3;2A.507/2003 29.11.2004 E. 4;Art. 18u Abs. 4 EBG;Art. 40 Abs. 1 EBG;BGE 127 II 227 E. 4b;BGE 127 II 227 E. 4c;BGE 133 II 49 E. 6.1;BGE 133 II 49 E. 6.2;BGE 133 II 49 E. 6.3,has_parents_but_none_in_same_query_gold
train,train_0953,Art. 65 GBV,True,8,False,,5A_595/2024 E. 3.3.1;5A_595/2024 E. 3.3.2;5A_595/2024 E. 3.3.4;5A_595/2024 E. 3.3.5;5C.270/2000 12.04.2001 E. 2;Art. 67 Abs. 2 GBV;Art. 70 Abs. 1 GBV;Art. 72 GBV,has_parents_but_none_in_same_query_gold
train,train_0955,Art. 36 BV,True,1471,False,,1A.104/1999 05.04.2000 E. 6;1A.129/2002 09.04.2003 E. 3;1A.151/2001 16.07.2002 E. 5;1A.159/2005 20.02.2006 E. 2;1A.162/2002 10.12.2002 E. 3;1A.198/2002 21.08.2003 E. 3;1A.212/2006 31.05.2007 E. 4;1A.219/2005 28.02.2006 E. 2;1A.219/2005 28.02.2006 E. 3;1A.220/2006 16.03.2007 E. 4;1A.240/2002 13.05.2003 E. 2;1A.244/2000 08.11.2001 E. 8;1A.65/2002 30.07.2002 E. 8;1A.73/1999 07.06.2000 E. 2;1B_10/2008 30.01.2008 E. 5;1B_102/2011 22.03.2011 E. 2;1B_103/2014 E. 2.2;1B_103/2018 E. 2.3;1B_11/2022 E. 3.2;1B_11/2022 E. 3.4,has_parents_but_none_in_same_query_gold
train,train_0957,Art. 335 ZGB,True,16,False,,2A.457/2001 04.03.2002 E. A;5A_30/2025 E. 3;5A_401/2010 11.08.2010 E. 3;5A_669/2022 E. 4.3;5A_669/2022 E. 4.3.1;5A_669/2022 E. 4.6.2;5A_817/2009 11.02.2010 E. 1;5A_817/2009 11.02.2010 E. 2;5C.9/2001 18.05.2001 E. 2;5C.9/2001 18.05.2001 E. 3;5F_3/2024 E. 4.2;7B_207/2024 E. 1.4;7B_870/2024 E. 2.4;8C_716/2008 05.12.2008 E. A;9C_637/2022 E. 4.2;BGE 127 III 337 E. 2c,has_parents_but_none_in_same_query_gold
train,train_0958,Art. 38 VAG,True,6,False,,2C_270/2016 E. 2.1;2C_270/2016 E. 2.2;2C_689/2022 E. 7.1;2C_689/2022 E. 7.3;2C_717/2017 E. 5.2;2C_717/2017 E. 5.3,has_parents_but_none_in_same_query_gold
train,train_0959,Art. 22 JStG,True,4,False,,1B_233/2013 E. 1;6B_402/2022 E. 4.2.2;6B_593/2019 E. 3.3;Art. 21 Abs. 1 JStG,has_parents_but_none_in_same_query_gold
train,train_0959,Art. 23 JStG,True,6,False,,1B_233/2013 E. 1;6B_402/2022 E. 4.2.2;6B_593/2019 E. 3.3;6B_677/2008 23.02.2009 E. A;6B_741/2013 E. B;Art. 12f Abs. 1 V-StGB-MStG-JStG,has_parents_but_none_in_same_query_gold
train,train_0959,Art. 24 JStG,True,2,False,,6B_402/2022 E. 4.2.2;6B_593/2019 E. 3.3,has_parents_but_none_in_same_query_gold
train,train_0959,Art. 25 JStG,True,9,False,,6B_538/2008 07.01.2009 E. 2;6B_538/2008 07.01.2009 E. 3;6B_641/2012 06.02.2013 E. 1;Art. 12f Abs. 1 V-StGB-MStG-JStG;Art. 16 Abs. 2 363;Art. 19 StReG;Art. 30 Abs. 2 StReG;Art. 38 Abs. 3 StReG;BGE 135 IV 87 E. 3.1,has_parents_but_none_in_same_query_gold
train,train_0960,Art. 69 StGB,True,147,False,,1B_113/2013 E. 2;1B_113/2013 E. 3.2;1B_133/2017 E. 2.2;1B_275/2013 E. 2.3.3;1B_294/2014 E. 3;1B_307/2011 20.09.2011 E. 3;1B_349/2022 E. 3;1B_349/2022 E. 7;1B_355/2020 E. 3;1B_355/2020 E. 5.2;1B_403/2013 E. 4.4;1B_406/2013 E. 3.4;1B_492/2022 E. 2;1B_530/2017 E. 3.8;1B_611/2021 E. 8;1B_611/2021 E. 8.2;1B_666/2011 08.06.2012 E. 2;1B_98/2013 E. 2.3.3;1C_441/2012 04.03.2013 E. 6;1P.12/2002 28.02.2002 E. II,has_parents_but_none_in_same_query_gold
train,train_0960,Art. 19 BetmG,True,119,False,,1A.109/2003 03.06.2003 E. 4;1B_1/2009 22.01.2009 E. 2.4;1B_109/2007 28.06.2007 E. 2.1;1B_480/2018 E. 3;1B_585/2020 E. 3;1B_77/2012 01.11.2012 E. 2;1B_99/2013 13.05.2013 E. A;1P.27/2001 15.08.2001 E. B;1P.57/2004 02.06.2004 E. A;1P.6/2007 29.01.2007 E. 4.5;1P.6/2007 29.01.2007 E. 4.6;1P.660/2002 11.03.2003 E. 1.1;2A.605/2005 28.02.2006 E. 2;2C_147/2007 23.01.2008 E. 6;2C_381/2008 14.01.2009 E. 2;2C_41/2023 E. 6.4.3;6B_1021/2013 E. 7.3;6B_1026/2017 E. 1.2.2;6B_1070/2018 E. 4.3.2;6B_1081/2018 E. 3.1,has_parents_but_none_in_same_query_gold
train,train_0961,Art. 42 AIG,True,136,False,,2C_10/2023 E. 3.1;2C_1038/2021 E. 4.3.5;2C_104/2023 E. 2.3;2C_1056/2021 E. 4.3;2C_1056/2021 E. 4.3.1;2C_1057/2022 E. 5.1;2C_106/2023 E. 3.1;2C_1062/2018 E. 5.3;2C_1072/2018 E. 2.2;2C_1115/2018 E. 1.2;2C_1115/2018 E. 4.1;2C_112/2023 E. 1;2C_112/2023 E. 4;2C_112/2023 E. 5.2;2C_112/2023 E. 5.4;2C_117/2019 E. 1.2;2C_117/2019 E. 4.1;2C_117/2019 E. 6.3;2C_117/2019 E. 7.1;2C_124/2024 E. 3.3,has_parents_but_none_in_same_query_gold
train,train_0962,Art. 137 Abs. 5 WRV,False,0,False,,,no_parent_edges_found
train,train_0963,Art. 47 StGB,True,529,False,,1B_199/2018 E. 5.2;1B_199/2020 E. 3.2;1B_322/2017 E. 2.2;1B_366/2010 22.11.2010 E. 5;1B_44/2009 16.03.2009 E. 5;1B_588/2011 23.02.2012 E. 8;1C_282/2011 27.09.2011 E. 2;1C_294/2011 25.10.2011 E. A;1C_4/2012 19.04.2012 E. 7;1C_61/2015 E. 2.4;2C_1157/2016 02.11.2017 E. 6.2;2C_188/2009 07.07.2009 E. 2;2C_298/2020 E. 11.1;2C_676/2010 15.04.2011 E. 3;2C_851/2011 15.08.2012 E. 3;2C_881/2019 E. 2.3;2D_49/2011 25.09.2012 E. 5.2;6B_1005/2017 E. 4.2.3;6B_1008/2010 08.09.2011 E. 5;6B_1021/2017 E. 2.1,has_parents_but_none_in_same_query_gold
train,train_0963,Art. 93 SchKG,True,275,False,,2A.96/2000 25.07.2001 E. 3;2C_247/2019 E. 2.3.5;2C_274/2020 E. 3.4;2C_275/2020 E. 4.1;2C_275/2020 E. 6.1;2C_334/2010 22.11.2010 E. 1;2C_345/2021 E. C;2C_472/2024 E. 4.2.2;2C_546/2024 E. 4.3.3;2C_873/2021 E. 2.3.1;2D_24/2016 E. C;2D_62/2019 E. 1.2.2;2P.316/2003 19.12.2003 E. 4;5A_1032/2021 E. 3.5.2;5A_104/2010 28.04.2010 E. 4;5A_115/2022 E. 3.2.5;5A_115/2022 E. 3.2.6;5A_141/2014 E. 2.1;5A_145/2025 E. 4.1;5A_146/2015 24.06.2015 E. 3.1,has_parents_but_none_in_same_query_gold
train,train_0964,Art. 155 FinfraG,False,0,False,,,no_parent_edges_found
train,train_0964,Art. 143 FinfraG,True,4,False,,2C_315/2020 E. 8.1;2C_317/2020 E. 8.1;Art. 145 FinfraG;Art. 31 Abs. 2 FinfraV,has_parents_but_none_in_same_query_gold
train,train_0966,Art. 20 IPRG,True,24,False,,1C_420/2010 25.01.2011 E. 3;1C_420/2010 25.01.2011 E. B;2C_962/2013 E. 3.1;4C.298/2002 30.04.2003 E. 2;4P.25/2007 15.03.2007 E. 4;5A.24/1999 17.02.2000 E. 2;5A_284/2020 E. 2.4.2;5A_349/2010 30.08.2010 E. 2;5A_445/2016 E. 3.2;5A_473/2011 29.05.2012 E. 2;5A_663/2009 01.03.2010 E. 5;5C.139/2002 26.09.2002 E. 2;5C.174/2000 16.10.2000 E. 4;5C.247/2004 10.02.2005 E. 4;5C.56/2002 18.02.2003 E. 4;5C.94/2000 12.07.2000 E. 3;5P.367/2005 15.11.2005 E. 5;6P.190/2006 30.05.2007 E. 9;9C_574/2021 21.06.2022 E. 6;9C_574/2021 21.06.2022 E. 8.2,has_parents_but_none_in_same_query_gold
train,train_0966,Art. 96 IPRG,True,7,False,,5A_264/2013 E. 3.3.1;5A_264/2013 E. 3.3.3;5A_595/2024 E. 3.3.2;5A_822/2020 E. 1.3;5A_83/2012 05.12.2012 E. 3;Art. 58 Abs. 2 IPRG;Art. 84 Abs. 2 IPRG,has_parents_but_none_in_same_query_gold
train,train_0969,Art. 183 StGB,True,94,False,,1B_108/2015 E. 4;1B_12/2017 E. 2.3;1B_219/2010 20.07.2010 E. 4;1B_228/2008 02.09.2008 E. 3;1B_237/2017 E. 3.2;1B_399/2013 29.11.2013 E. 4.3;1B_46/2011 01.06.2011 E. 2;1B_465/2012 06.09.2012 E. 3;1B_514/2021 E. A;1C_137/2014 E. 2;1C_323/2016 E. 5.1;1C_355/2018 E. 4.1;1C_355/2018 E. 4.8;1C_479/2015 E. 3.2.1;1C_632/2013 E. A;1C_661/2013 E. 4;1C_746/2021 E. 2.2;1C_91/2007 23.10.2007 E. 2;1C_91/2007 23.10.2007 E. 2.3;1C_91/2007 23.10.2007 E. F,has_parents_but_none_in_same_query_gold
train,train_0969,Art. 184 StGB,True,33,False,,1B_108/2015 E. 3;1B_12/2017 E. 2.3;1B_32/2017 E. 3.2;1B_379/2009 19.01.2010 E. 4;1B_379/2009 19.01.2010 E. A;1B_385/2009 20.01.2010 E. 4;1B_385/2009 20.01.2010 E. A;1B_399/2013 29.11.2013 E. 4.3;1B_465/2012 06.09.2012 E. 3;6B_1078/2020 26.10.2022 E. 4.3.1;6B_1078/2020 26.10.2022 E. B;6B_123/2014 E. 4.4.1;6B_123/2014 E. 4.5.4;6B_375/2013 E. 4.3.1;6B_375/2013 E. 7.3.3;6B_454/2012 05.02.2013 E. 4;6B_454/2012 05.02.2013 E. 4.4;6B_602/2008 19.11.2008 E. 1;6B_602/2008 19.11.2008 E. A;6B_685/2007 05.03.2008 E. 4,has_parents_but_none_in_same_query_gold
train,train_0970,Art. 66a StGB,True,621,False,,1B_116/2019 E. 3.2;1B_116/2019 E. 3.3;1B_292/2021 E. 3;1B_334/2018 E. A;1B_364/2017 E. 4.3;1C_537/2021 E. 6.4.2;2C_1045/2019 E. 5.5;2C_1054/2018 E. 2.2;2C_108/2018 E. 3.3;2C_133/2022 E. 4;2C_139/2018 E. 2.3.1;2C_140/2017 E. 6.2;2C_148/2022 E. 3;2C_150/2024 E. 4.3.4;2C_169/2017 E. 3.1;2C_173/2020 E. 4.3.1;2C_188/2019 E. 2.2.1;2C_230/2022 E. 5.2;2C_231/2019 E. 2.2.2;2C_24/2019 E. 2.2,has_parents_but_none_in_same_query_gold
train,train_0972,Art. 31 FINMAG,True,45,False,,1B_249/2015 E. 8.7;2C_1055/2014 E. 4.2;2C_1055/2014 E. 4.3;2C_1058/2014 E. 3.1;2C_119/2013 E. 4.1;2C_119/2013 E. 4.2;2C_122/2014 E. 2.4;2C_127/2010 15.07.2011 E. 2.2;2C_176/2014 E. 2.4;2C_276/2009 22.09.2009 E. 3;2C_276/2009 22.09.2009 E. 4.3;2C_30/2011 12.01.2012 E. 4;2C_305/2016 E. 2.1;2C_305/2016 E. 2.3;2C_315/2020 E. 4.3.3;2C_317/2020 E. 4.3;2C_318/2020 E. 5.1;2C_352/2016 E. 1.2.2;2C_571/2018 E. 1.2.3;2C_571/2018 E. 5.2,has_parents_but_none_in_same_query_gold
train,train_0972,Art. 37 FINMAG,True,18,False,,2C_101/2011 21.09.2011 E. 3.3;2C_1055/2014 E. 3.2;2C_1055/2014 E. 3.3;2C_276/2009 22.09.2009 E. 4.3;2C_303/2016 E. 2.6.1;2C_305/2016 E. 2.3.2;2C_318/2020 E. 8.1;2C_352/2016 E. 4.1;2C_829/2013 E. 4.4;2C_829/2013 E. 4.4.2;2C_858/2017 E. 2.2;2C_860/2017 E. 3.3;2C_97/2015 E. 2.2;2C_97/2015 E. 2.3;2C_97/2015 E. 4.1;Art. 52 Abs. 4 AVO;Art. 87 Abs. 1 FinfraG;BGE 136 II 43 E. 2.3.2,has_parents_but_none_in_same_query_gold
train,train_0972,Art. 66 FINIG,True,2,False,,2C_597/2024 E. 7.2;2C_597/2024 E. 7.3,has_parents_but_none_in_same_query_gold
train,train_0973,Art. 33 FINMAG,True,62,False,,1B_249/2015 E. 8.7;1C_214/2016 E. 4.1;2C_1055/2014 E. 4.2;2C_122/2014 E. 2.4;2C_122/2014 E. 3.1;2C_163/2014 E. 2.4;2C_163/2014 E. 4.3;2C_176/2014 E. 2.4;2C_176/2014 E. 3.1;2C_177/2019 E. 5;2C_177/2019 E. 5.1;2C_192/2019 E. 2.2;2C_192/2019 E. 2.3;2C_192/2019 E. 3.1;2C_192/2019 E. 3.2;2C_192/2019 E. 3.3;2C_192/2019 E. 4.5;2C_192/2019 E. 5.4;2C_192/2019 E. 5.4.2;2C_305/2016 E. 2.3.1,has_parents_but_none_in_same_query_gold
train,train_0974,Art. 8a SchKG,True,112,False,,1B_593/2022 E. 4.1;1B_593/2022 E. 4.2;4A_414/2014 E. 2.6.1;4A_414/2014 E. 2.6.2;4A_438/2015 E. 3;4A_440/2014 E. 2;4A_440/2014 E. 4.2;4A_440/2015 E. 2;4A_618/2013 E. 1.3;5A_122/2015 E. 2.3;5A_164/2021 E. 1.1;5A_164/2021 E. 3.3.3;5A_164/2021 E. 4.1.2;5A_164/2021 E. 4.5;5A_172/2016 E. 3.1;5A_201/2013 29.04.2013 E. 2;5A_201/2013 29.04.2013 E. 3;5A_244/2009 09.07.2009 E. 1;5A_244/2009 09.07.2009 E. 2;5A_244/2009 09.07.2009 E. 3,has_parents_but_none_in_same_query_gold
train,train_0975,Art. 216 OR,True,30,False,,2A.693/2004 21.06.2005 E. 3;2C_265/2021 E. 4.3.5;4A_189/2012 02.10.2012 E. 3;4A_189/2012 02.10.2012 E. 5;4A_251/2024 E. 3.3.3;4A_281/2014 E. 3.4.3;4A_281/2014 E. 4.1;4A_309/2007 22.10.2007 E. 3;4A_320/2015 E. 2.1;4A_417/2007 14.02.2008 E. B;4C.109/2006 30.06.2006 E. 2;4C.165/2000 23.10.2000 E. 5;4C.271/2003 17.02.2004 E. 2.2;4C.297/2004 09.12.2004 E. 4;4C.301/2006 23.04.2007 E. 4;4C.386/2005 03.02.2006 E. 3;4C.396/2002 10.06.2003 E. 2;4P.232/2004 03.01.2005 E. 3;5A.33/2006 24.04.2007 E. 4;5A.33/2006 24.04.2007 E. 5,has_parents_but_none_in_same_query_gold
train,train_0977,Art. 7 SVG,True,1,False,,Art. 10 Abs. 1 VTS,has_parents_but_none_in_same_query_gold
train,train_0977,Art. 41 OR,True,556,False,,1A.128/2001 18.01.2002 E. 3;1A.203/2004 16.03.2005 E. 4;1A.228/2004 03.08.2005 E. 9;1A.230/2006 05.06.2007 E. 3;1A.270/1999 19.05.2000 E. 2;1B_39/2012 10.05.2012 E. 3.1;1B_41/2011 24.03.2011 E. 2.1;1B_460/2022 E. 2.3.2;1B_80/2019 E. 3.3;1C_406/2008 05.02.2009 E. 1.2;1C_502/2015 E. 5.3.4;1C_908/2013 E. 2.3;1P.119/2000 09.10.2000 E. 2;1P.126/2005 27.04.2005 E. 3;1P.14/2000 31.01.2000 E. 1;1P.164/2002 25.06.2002 E. 1;1P.176/2005 28.06.2005 E. 4;1P.18/2007 30.07.2007 E. 3.3;1P.188/2005 14.07.2005 E. 3;1P.189/2003 15.12.2003 E. 1,has_parents_but_none_in_same_query_gold
train,train_0979,Art. 41 OR,True,556,False,,1A.128/2001 18.01.2002 E. 3;1A.203/2004 16.03.2005 E. 4;1A.228/2004 03.08.2005 E. 9;1A.230/2006 05.06.2007 E. 3;1A.270/1999 19.05.2000 E. 2;1B_39/2012 10.05.2012 E. 3.1;1B_41/2011 24.03.2011 E. 2.1;1B_460/2022 E. 2.3.2;1B_80/2019 E. 3.3;1C_406/2008 05.02.2009 E. 1.2;1C_502/2015 E. 5.3.4;1C_908/2013 E. 2.3;1P.119/2000 09.10.2000 E. 2;1P.126/2005 27.04.2005 E. 3;1P.14/2000 31.01.2000 E. 1;1P.164/2002 25.06.2002 E. 1;1P.176/2005 28.06.2005 E. 4;1P.18/2007 30.07.2007 E. 3.3;1P.188/2005 14.07.2005 E. 3;1P.189/2003 15.12.2003 E. 1,has_parents_but_none_in_same_query_gold
train,train_0979,Art. 45 OR,True,36,False,,1A.263/1999 22.06.2000 E. 4;1A.263/1999 22.06.2000 E. 5;4A_153/2008 14.10.2008 E. 2;4A_249/2010 16.11.2010 E. 2;4A_364/2011 07.02.2012 E. 2;4A_364/2011 07.02.2012 E. 3;4A_389/2020 18.05.2021 E. 10.4.1;4A_389/2020 18.05.2021 E. 10.5.2;4A_389/2020 18.05.2021 E. 10.7.2;4A_389/2020 18.05.2021 E. 5.3.2;4A_48/2010 09.07.2010 E. 1.3.4;4A_500/2009 25.05.2010 E. 2;4A_500/2009 25.05.2010 E. 3;4C.107/2001 20.08.2001 E. 2;4C.107/2001 20.08.2001 E. 3;4C.170/2005 09.11.2005 E. 4;5C.7/2001 20.07.2001 E. 8;6B_160/2008 09.07.2008 E. 1;6B_306/2008 09.10.2008 E. 1;6B_646/2007 24.04.2008 E. 1.2,has_parents_but_none_in_same_query_gold
train,train_0979,Art. 14 VVG,True,32,False,,2C_489/2023 E. 7.1.5;4A_10/2016 E. 3.5;4A_10/2016 E. 3.7.2;4A_229/2019 E. 5.2;4A_229/2019 E. B;4A_316/2013 E. 6.1;4A_316/2013 E. 6.2;4A_316/2013 E. 7.3;4A_333/2016 E. 3.3;4A_382/2014 E. 5.3;4A_393/2008 17.11.2008 E. 4;4A_432/2015 E. 2.2;4A_490/2019 E. 5.10.1;4A_517/2013 E. 2.1.1;4A_66/2017 E. 3.2;4C.240/2003 03.12.2003 E. 4;5C.11/2002 11.04.2002 E. 3;5C.146/2000 15.02.2001 E. 3;5C.184/2003 29.01.2004 E. 3;5C.36/2001 29.10.2002 E. 2,has_parents_but_none_in_same_query_gold
train,train_0980,Art. 849 ZGB,True,1,False,,5A_177/2017 E. 3.1,has_parents_but_none_in_same_query_gold
train,train_0981,Art. 285 StGB,True,74,False,,1A.288/2005 22.12.2005 E. 2;1B_164/2009 31.08.2009 E. 2.6;1B_171/2021 E. 4.2;1B_176/2016 E. A;1B_179/2022 E. 6.1.1;1B_179/2022 E. 6.1.2;1B_236/2014 E. 4.1;1B_251/2021 E. 4;1B_251/2021 E. 5.2;1B_254/2010 23.08.2010 E. 2;1B_254/2010 23.08.2010 E. 2.4;1B_254/2014 E. 3.1;1B_302/2008 25.11.2008 E. 1;1B_443/2011 28.11.2011 E. A;1B_69/2008 26.03.2008 E. 1;1C_154/2014 E. 1;1C_16/2010 16.11.2010 E. B;1C_176/2013 07.01.2014 E. 1;1C_181/2019 E. 10.5;1C_428/2009 13.10.2010 E. B,has_parents_but_none_in_same_query_gold
train,train_0982,Art. 10a USG,True,41,True,Art. 55 Abs. 1 USG,1C_101/2020 29.01.2021 E. 1.1;1C_109/2010 08.09.2010 E. 3;1C_162/2015 15.07.2016 E. 4;1C_162/2024 E. 1.2.3;1C_17/2021 E. 3.1;1C_27/2022 20.04.2023 E. 1.1;1C_283/2012 E. 1.2;1C_290/2017 E. 7.1;1C_308/2018 E. 1;1C_308/2018 E. 4.6;1C_327/2022 07.11.2023 E. 5;1C_327/2022 07.11.2023 E. 5.1;1C_346/2014 E. 1.2;1C_356/2019 E. 1;1C_357/2015 E. 1.2;1C_405/2012 E. 2.5;1C_409/2008 08.04.2009 E. 2;1C_450/2021 E. 5.5.3;1C_473/2020 E. 4.1;1C_473/2020 E. 4.3,parent_in_same_query_gold
train,train_0986,Art. 712c ZGB,True,4,False,,5A_299/2014 E. 4;5A_373/2021 E. 3.2.2;5C.232/2003 02.03.2004 E. 3;BGE 130 III 306 E. 3.2,has_parents_but_none_in_same_query_gold
