split,citation,mention_count_in_split,pattern_covered,family,subfamily,pattern,present_in_laws_de_source,present_in_laws_de_text,present_in_court_source,present_in_court_text,present_in_source_column_any,present_as_text_reference_any,present_in_any_extracted,text_reference_only_any
train,Art. 158 Abs. 1 ZPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 158 Abs. 2 ZPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 26 Abs. 3 RPG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 108 SchKG,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 36 SchKG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 17 Abs. 4 SchKG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 28a Abs. 3 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 3 Abs. 1 ATSG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 3 ATSG,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 15 DSG,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 91 Abs. 1 UVG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 321a Abs. 1 OR,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 321b Abs. 1 OR,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 55 Abs. 2 VwVG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 139 StGB,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 126 Abs. 1 StGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 17 Abs. 1 FIDLEG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 41 FINIG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 93 BGG,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 42 Abs. 2 BGG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 38 Abs. 3 SchKG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 24 Abs. 1 FINMAG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 18 Abs. 1 BankG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 23 BankG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 182 Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 483 ZGB,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 608 ZGB,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 517 ZGB,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 484 ZGB,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 477 Abs. 1 ZGB,1,True,law,statute_article,statute_article,False,False,False,False,False,False,False,False
train,Art. 477 Abs. 2 ZGB,1,True,law,statute_article,statute_article,False,False,False,False,False,False,False,False
train,Art. 272 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 301 Abs. 2 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 479 ZGB,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 489 ZGB,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 76 Abs. 1 VVG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 529 ZGB,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 21 Abs. 4 ATSG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 86 Abs. 1 StGB,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 22 Abs. 1 VStG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 4 Abs. 1 JStPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 1 BV,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 84 OR,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 87 Abs. 4 GBV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 2 Abs. 1 UVV,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 19 DSG,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 22 DSG,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 18a DSG,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 17 Abs. 2 DSG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 718b OR,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 55 ZPO,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 625 OR,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,BGE 127 III 332 E. 2,1,True,court,bge,court_bge,False,False,True,True,True,True,True,False
train,BGE 126 III 361 E. 3a,1,True,court,bge,court_bge,False,False,True,True,True,True,True,False
train,BGE 126 III 361 E. 5a,1,True,court,bge,court_bge,False,False,True,True,True,True,True,False
train,Art. 317 StGB,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 208 Abs. 3 OR,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 236 Abs. 1 ZPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 13 KFG,1,True,law,statute_article,statute_article,False,False,False,False,False,False,False,False
train,Art. 340b Abs. 3 OR,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 58b AIG,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 322d OR,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 336 Abs. 2 OR,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 336a Abs. 3 OR,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 335g Abs. 4 OR,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 11 Abs. 1 LSV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 354 Abs. 2 StPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 355 Abs. 1 StPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 355 Abs. 3 StPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 34 Abs. 2 JStPO,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 40 Abs. 1 JStPO,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 282 StPO,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 285a StPO,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 298a Abs. 1 StPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 298b Abs. 1 StPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,BGE 143 IV 27 E. 4.1.3,1,True,court,bge,court_bge,False,False,True,True,True,True,True,False
train,Art. 679 Abs. 2 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 7 Abs. 1 OBG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 7 OBV,1,True,law,statute_article,statute_article,False,False,False,False,False,False,False,False
train,Art. 7 OBG,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 90 Abs. 3 SVG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 57 Abs. 3 ZGB,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 54 Abs. 1 ArG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 971 ZGB,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 17 GeoIG,1,True,law,statute_article,statute_article,True,True,False,False,True,True,True,False
train,Art. 10 GeoIG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
val,Art. 221 Abs. 1 StPO,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
val,Art. 140 Abs. 1 StGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
val,Art. 396 Abs. 1 StPO,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
val,Art. 222 StPO,2,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
val,Art. 393 Abs. 1 StPO,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
val,Art. 382 Abs. 1 StPO,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
val,Art. 385 Abs. 1 StPO,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
val,Art. 221 Abs. 2 StPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
val,Art. 227 Abs. 1 StPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
val,Art. 212 Abs. 3 StPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
val,Art. 390 Abs. 2 StPO,2,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
val,Art. 422 Abs. 1 StPO,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
val,Art. 422 Abs. 2 StPO,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
val,Art. 428 Abs. 1 StPO,3,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
val,Art. 135 Abs. 4 StPO,2,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
val,Art. 100 Abs. 1 BGG,9,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
val,Art. 135 Abs. 3 StPO,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
val,Art. 37 Abs. 1 StBOG,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
val,Art. 39 Abs. 1 StBOG,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
val,BGE 137 IV 122 E. 6.2,1,True,court,bge,court_bge,False,False,True,True,True,True,True,False
val,BGE 137 IV 122 E. 6.4,1,True,court,bge,court_bge,False,False,True,False,True,False,True,False
val,BGE 137 IV 122 E. 4.2,1,True,court,bge,court_bge,False,False,True,True,True,True,True,False
val,BGE 132 I 21 E. 3.2,1,True,court,bge,court_bge,False,False,True,True,True,True,True,False
val,1B_210/2023 E. 4.1,1,True,court,federal_tribunal_modern_docket,court_case,False,False,True,False,True,False,True,False
val,BGE 132 I 21 E. 3.2.2,1,True,court,bge,court_bge,False,False,True,True,True,True,True,False
val,1B_536/2018 E. 5.1,1,True,court,federal_tribunal_modern_docket,court_case,False,False,True,False,True,False,True,False
val,BGE 139 IV 270 E. 3.1,1,True,court,bge,court_bge,False,False,True,True,True,True,True,False
val,BGE 133 I 168 E. 4.1,1,True,court,bge,court_bge,False,False,True,True,True,True,True,False
val,BGE 143 IV 168 E. 5.1,1,True,court,bge,court_bge,False,False,True,True,True,True,True,False
val,BGE 133 I 270 E. 3.4.2,1,True,court,bge,court_bge,False,False,True,True,True,True,True,False
val,BGE 137 IV 122 E. 4.1,1,True,court,bge,court_bge,False,False,True,False,True,False,True,False
val,BGE 132 I 21 E. 3.2.1,1,True,court,bge,court_bge,False,False,True,True,True,True,True,False
val,1B_90/2021 E. 2.1,1,True,court,federal_tribunal_modern_docket,court_case,False,False,True,False,True,False,True,False
val,1B_90/2021 E. 2.4,1,True,court,federal_tribunal_modern_docket,court_case,False,False,True,False,True,False,True,False
val,7B_496/2025 E. 3.2,1,True,court,federal_tribunal_modern_docket,court_case,False,False,True,False,True,False,True,False
val,7B_231/2025 E. 4.1,1,True,court,federal_tribunal_modern_docket,court_case,False,False,True,True,True,True,True,False
val,7B_69/2024 E. 3.3.2,1,True,court,federal_tribunal_modern_docket,court_case,False,False,True,False,True,False,True,False
val,7B_301/2024 E. 2.4,1,True,court,federal_tribunal_modern_docket,court_case,False,False,True,False,True,False,True,False
val,7B_12/2025 E. 2.2,1,True,court,federal_tribunal_modern_docket,court_case,False,False,True,False,True,False,True,False
val,1B_357/2022 E. 3.1,1,True,court,federal_tribunal_modern_docket,court_case,False,False,True,False,True,False,True,False
val,1B_15/2023 E. 3.1,1,True,court,federal_tribunal_modern_docket,court_case,False,False,True,True,True,True,True,False
val,1B_28/2022 E. 4.1,1,True,court,federal_tribunal_modern_docket,court_case,False,False,True,True,True,True,True,False
val,Art. 8 Abs. 1 ATSG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
